MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited,X
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483644,2,1,5,5,3,PIPN,,,,,,,,,,,,,,
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483643,2,1,6,4.5,3,PIPN,,,,,,,,,,,,,,
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483642,3,3,7,13,3,PIPN,,,,,,,,,,,,,,
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483641,4,1,8,4.5,3,PIPN,,,,,,,,,,,,,,
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483640,4,1,9,4,3,PIPN,,,,,,,,,,,,,,
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483639,4,1,10,12,3,PIPN,,,,,,,,,,,,,,
PIPN 08,03Year5,8/5/2019 12:41:49 PM,-2147483638,4,1,11,4,3,PIPN,,,,,,,,,,,,,,
PIPN 08,Pre,7/26/1999 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 08,Pre,7/26/1999 12:00:00 AM,1,1,10,,3.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPN 08,Pre,7/26/1999 12:00:00 AM,2,2,1,,5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPN 02,01Post,10/19/1992 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,01Post,10/19/1992 12:00:00 AM,1,1,12,,4.8,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Post,10/19/1992 12:00:00 AM,2,1,12,,5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Post,10/19/1992 12:00:00 AM,3,2,10,,4.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 02,01Post,10/19/1992 12:00:00 AM,4,3,12,,5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPN 02,01Post,10/19/1992 12:00:00 AM,5,4,5,,5.3,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Post,10/19/1992 12:00:00 AM,6,4,5,,3.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,1,1,12,,5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,2,1,12,,5.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,3,2,10,,5.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,4,3,12,,6.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,5,4,5,,6,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,6,4,5,,3.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,7,4,5,,6,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year1,10/7/1993 12:00:00 AM,8,4,5,,7,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,1,1,12,,8,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,2,1,12,,4.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,3,2,10,,8.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,4,3,12,,8,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,5,4,5,,4,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,6,4,5,,5.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,7,4,5,,3.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year10,6/24/2002 12:00:00 AM,8,4,5,,4.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,1,1,12,,4.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,2,2,10,,4.6,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,3,3,12,,5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel3_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,4,4,5,,4.2,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,5,4,5,,4.8,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,6,4,5,,3.1,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year2,7/13/1994 12:00:00 AM,7,4,5,,5.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,1,1,12,,3.6,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,2,1,12,,5.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,3,2,10,,4.6,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,4,3,5,,5.4,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,5,3,5,,3.2,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,6,3,5,,4,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,01Year5,7/8/1997 12:00:00 AM,7,3,5,,4.7,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 02,02Post,11/13/2007 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,02Post,11/13/2007 12:00:00 AM,1,1,12,,7,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,02Post,11/13/2007 12:00:00 AM,2,2,10,,7,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 02,02Post,11/13/2007 12:00:00 AM,3,3,12,,4,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPN 02,02Post,11/13/2007 12:00:00 AM,4,3,12,,7,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPN 02,02Post,11/13/2007 12:00:00 AM,5,3,12,,15,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483648,1,12,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483647,1,12,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483646,2,10,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483645,3,12,,6.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483644,3,12,,18,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483643,3,12,,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year1,7/17/2008 10:24:13 AM,-2147483642,4,5,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,,,,,,,,,,,,4,50,TALBERT; BRANNFORS,Brannfors,,,,,True,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483648,1,12,1,18,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483647,1,12,2,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483646,1,12,3,3,4,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483645,1,12,4,5.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483644,1,12,5,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483643,2,10,6,5.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483642,2,10,7,3,4,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483641,2,10,8,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483640,2,10,9,5.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483639,2,10,10,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483638,3,12,11,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483637,3,12,12,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483636,3,12,13,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483635,3,12,14,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483634,3,12,15,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year10,8/4/2017 1:00:42 PM,-2147483633,3,12,16,17,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,,,,,,,,,,,,4,50,,,,,,,True,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483648,1,12,,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483647,1,12,,6.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483646,1,12,,3.1,4,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483645,2,10,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483644,3,12,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483643,3,12,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483642,3,12,,18,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year2,9/3/2009 10:35:40 AM,-2147483641,4,5,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,,,,,,,,,,,,4,50,,,,,,,True,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483648,1,12,,3.1,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483647,1,12,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483646,2,10,,5.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483645,2,10,,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483644,2,10,,5.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483643,3,12,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483642,3,12,,5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483641,3,12,,3.1,3,PIPN,,,,,,,,,,,,,,
PIPN 02,02Year5,7/30/2012 1:05:45 PM,-2147483640,3,12,,14.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,,,,,,,,,,,,4,50,RONSANI; KLEIN; HARDLUND; BRANNFORS,BRANNFORS,,,,,True,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483648,1,12,1,10.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483647,1,12,2,5.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483646,1,12,3,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483645,2,10,4,5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483644,2,10,5,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483643,2,10,6,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483642,3,12,7,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483641,3,12,8,10,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483640,4,5,9,5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Post,10/17/2019 2:36:46 PM,-2147483639,4,5,10,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,,,,,,,,,,,,4,50,BRANNFORS; LAKIN,LAKIN,,,,,True,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483648,1,12,1,10.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483647,1,12,2,6,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483646,1,12,3,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483645,2,10,4,5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483644,2,10,5,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483643,2,10,6,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483642,2,10,7,5.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483641,3,12,8,5.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483640,3,12,9,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483639,3,12,10,10,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483638,4,5,11,4.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year1,8/18/2020 12:14:15 PM,-2147483637,4,5,12,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,,,,,,,,,,,,4,50,Brannfors; Lakin,Lakin,,,,,True,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,1,1,12,1,10.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,2,1,12,2,5.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,3,1,12,3,3,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,4,2,10,4,4.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,5,2,10,5,3,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,6,2,10,6,3,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,7,2,10,7,5.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,8,3,12,8,5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,9,3,12,9,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,10,3,12,10,10.5,4,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,11,4,5,11,4.5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,03Year2,8/3/2021 4:43:54 PM,12,4,5,12,5,3,PIPN,,,,,,,,,,,,,,
PIPN 02,Pre,7/24/1992 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 02,Pre,7/24/1992 12:00:00 AM,1,1,12,,5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel1_ALL,,,,,,,,,,
PIPN 02,Pre,7/24/1992 12:00:00 AM,2,1,12,,6,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 02,Pre,7/24/1992 12:00:00 AM,3,2,10,,4.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 02,Pre,7/24/1992 12:00:00 AM,4,2,10,,8,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPN 02,Pre,7/24/1992 12:00:00 AM,5,3,12,,5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel3_ALL,,,,,,,,,,
PIPN 25,01Post,9/20/2011 11:13:58 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 25,01Post,9/20/2011 11:13:58 AM,-2147483648,3,6,,3.1,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Post,9/20/2011 11:13:58 AM,-2147483647,4,5,,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year1,6/26/2012 3:49:07 PM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 25,01Year1,6/26/2012 3:49:07 PM,-2147483648,3,6,,3.1,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year1,6/26/2012 3:49:07 PM,-2147483647,3,6,,14,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year1,6/26/2012 3:49:07 PM,-2147483646,3,6,,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year10,8/11/2021 5:00:35 PM,,,,,,,,,,,,4,50,Lakin; Lalor,Lakin,,,,,True,
PIPN 25,01Year10,8/11/2021 5:00:35 PM,1,3,6,1,3,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year10,8/11/2021 5:00:35 PM,2,3,6,2,15,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year10,8/11/2021 5:00:35 PM,3,4,5,3,3,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year10,8/11/2021 5:00:35 PM,4,4,5,4,3,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year2,7/8/2013 11:46:13 AM,,,,,,,,,,,,4,50,,Jenkins/Milich; Byrne,,,,,True,
PIPN 25,01Year2,7/8/2013 11:46:13 AM,-2147483648,3,6,,3.1,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year2,7/8/2013 11:46:13 AM,-2147483647,3,6,,14,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year2,7/8/2013 11:46:13 AM,-2147483646,4,5,,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year5,7/13/2016 3:56:23 PM,,,,,,,,,,,,4,50,BRANNFORS; McCLURE,Hamby,,,,,True,
PIPN 25,01Year5,7/13/2016 3:56:23 PM,-2147483648,3,6,1,14,3,PIPN,,,,,,,,,,,,,,
PIPN 25,01Year5,7/13/2016 3:56:23 PM,-2147483647,3,6,2,3.5,3,PIPN,,,,,,,,,,,,,,
PIPN 25,PR01,7/9/2002 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 25,PR01,7/9/2002 12:00:00 AM,1,1,5,,6,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 25,PR02,8/30/2006 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 25,PR02,8/30/2006 12:00:00 AM,1,1,2,,4.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel1_ALL,,,,,,,,,,
PIPN 25,PR02,8/30/2006 12:00:00 AM,2,2,5,,5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel4_ALL,,,,,,,,,,
PIPN 25,Pre,7/21/2010 9:30:48 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 25,Pre,7/21/2010 9:30:48 AM,-2147483648,3,6,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 25,Pre,7/21/2010 9:30:48 AM,-2147483647,4,5,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 25,Pre,7/21/2010 9:30:48 AM,-2147483646,4,5,,6,3,PIPN,,,,,,,,,,,,,,
PIPN 20,01Post,10/24/2001 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 20,01Post,10/24/2001 12:00:00 AM,1,1,7,,4,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,01Post,10/24/2001 12:00:00 AM,2,1,7,,15,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,01Year1,6/20/2002 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 20,01Year1,6/20/2002 12:00:00 AM,1,1,7,,15.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,01Year1,6/20/2002 12:00:00 AM,2,1,7,,4,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,01Year10,5/28/2011 3:47:17 PM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 20,01Year10,5/28/2011 3:47:17 PM,-2147483648,2,7,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 20,01Year10,5/28/2011 3:47:17 PM,-2147483647,2,7,,15,4,PIPN,,,,,,,,,,,,,,
PIPN 20,01Year10,5/28/2011 3:47:17 PM,-2147483646,3,1,,14.5,3,PIPN,,,,,,,,,,,,,,
PIPN 20,01Year10,5/28/2011 3:47:17 PM,-2147483645,3,1,,5.5,3,PIPN,,,,,,,,,,,,,,
PIPN 20,01Year10,5/28/2011 3:47:17 PM,-2147483644,3,1,,13,3,PIPN,,,,,,,,,,,,,,
PIPN 20,01Year2,7/6/2003 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 20,01Year2,7/6/2003 12:00:00 AM,1,1,7,,3.5,4,PIPN,From FMH DFROTTEN 1056,, Rotten, fuel2_ALL,,,,,,,,,,
PIPN 20,01Year2,7/6/2003 12:00:00 AM,2,1,7,,15,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,01Year5,8/10/2006 12:00:00 AM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 20,01Year5,8/10/2006 12:00:00 AM,1,1,7,,3.5,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,01Year5,8/10/2006 12:00:00 AM,2,1,7,,15,3,PIPN,From FMH DFSOUND 1055,, Sound, fuel2_ALL,,,,,,,,,,
PIPN 20,02Post,10/3/2011 1:23:41 PM,,,,,,,,,,,,4,50.000000076,,,,,,,True,
PIPN 20,02Post,10/3/2011 1:23:41 PM,-2147483648,2,7,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Post,10/3/2011 1:23:41 PM,-2147483647,2,7,,9.5,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Post,10/3/2011 1:23:41 PM,-2147483646,3,1,,12,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Post,10/3/2011 1:23:41 PM,-2147483645,3,1,,11,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Year1,6/25/2012 1:31:48 PM,,,,,,,,,,,,4,50,,,,,,,True,
PIPN 20,02Year1,6/25/2012 1:31:48 PM,-2147483648,2,7,,4,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Year1,6/25/2012 1:31:48 PM,-2147483647,2,7,,9,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Year1,6/25/2012 1:31:48 PM,-2147483646,3,1,,9,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Year1,6/25/2012 1:31:48 PM,-2147483645,3,1,,11.5,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Year2,7/9/2013 12:27:28 PM,,,,,,,,,,,,4,50,Milich; Jenkins,Jenkins/ Byrne; Peach,,,,,True,
PIPN 20,02Year2,7/9/2013 12:27:28 PM,-2147483648,2,7,,8,3,PIPN,,,,,,,,,,,,,,
PIPN 20,02Year2,7/9/2013 12:27:28 PM,-2147483647,2,7,,4,4,PIPN,,,,,,,,,,,,,,
